"X";"COUNT";"MATH";"READ";"SCIE";"GLCM";"RCLI";"RCUN";"RCER";"RTSN";"RTML"
"584291";584291;"USA";452,1582;487,4521;476,1721; ;489,2442;470,9798;478,8958;448,3581;487,4663
"584292";584292;"USA";264,7583;343,5927;305,2322; ;342,6136;342,9085;364,1962;347,2477;352,3095
"584293";584293;"USA";539,8951;539,2842;506,9052; ;550,5581;530,1412;562,2547;507,7662;522,1915
"584294";584294;"USA";606,9713;644,1571;587,3386; ;618,5284;655,4004;671,9372;659,2658;640,2108
"584295";584295;"USA";549,2746;555,3908;558,5175; ;628,7347;618,134;682,6063;614,7934;625,475
"584296";584296;"USA";455,79;438,938;466,3796; ;417,6675;416,944;438,0435;390,2037;435,3081
"584297";584297;"USA";345,4262;263,7582;375,4484; ;279,0504;270,6216;282,5705;263,645;279,7649
"584298";584298;"USA";436,0055;473,6439;459,1714; ;470,7133;451,9064;478,1698;451,6061;429,7915
"584299";584299;"USA";540,128;572,4809;556,6616; ;563,0262;537,9351;548,4911;555,8333;547,5955
"584300";584300;"USA";351,5777;310,4138;310,4975; ;337,2593;311,4176;355,3818;345,9723;329,5286
"584301";584301;"USA";324,54;308,7818;337,4497; ;364,2155;311,2879;351,9613;313,6186;328,2713
"584302";584302;"USA";498,759;485,9518;543,9112; ;503,1708;500,9005;547,4918;509,2588;509,1428
"584303";584303;"USA";554,4995;578,6924;608,7138; ;590,0472;561,0899;579,1439;548,8027;585,9219
"584304";584304;"USA";439,7187;446,1384;487,5614; ;444,574;436,1319;429,643;442,1674;460,6731
"584305";584305;"USA";381,6377;462,7399;434,3333; ;509,5273;437,1597;501,3276;442,1056;458,6208
"584306";584306;"USA";421,3717;431,8022;422,9245; ;410,4282;404,2682;408,0453;403,5531;390,0998
"584307";584307;"USA";525,4544;515,8645;531,1248; ;484,4339;514,8948;524,7299;515,08;500,5771
"584308";584308;"USA";557,5265;580,8823;567,0539; ;589,3049;550,0179;580,1572;562,1353;583,7715
"584309";584309;"USA";457,4817;550,2382;489,252; ;550,2741;534,6147;534,0775;517,2925;536,556
"584310";584310;"USA";540,576;605,5063;619,8169; ;579,3455;592,0139;628,673;599,5113;590,0064
"584311";584311;"USA";465,9516;498,2886;441,162; ;487,6723;481,8007;514,9839;489,4545;475,5052
"584312";584312;"USA";542,7143;626,2609;555,6573; ;581,4712;600,7507;595,999;622,1043;583,3172
"584313";584313;"USA";323,3932;372,2296;378,0837; ;356,7612;350,1433;327,3067;325,2729;344,4606
"584314";584314;"USA";587,7822;598,7299;611,6691; ;599,2028;567,9953;594,2454;586,9588;601,8037
"584315";584315;"USA";372,703;393,9402;358,0618; ;360,4993;377,7771;421,3999;373,8805;384,7671
"584316";584316;"USA";446,4012;460,2665;476,0523; ;465,9599;489,9195;451,6343;480,326;484,4285
"584317";584317;"USA";465,6006;557,8133;548,0409; ;573,0748;538,3068;558,3707;540,2915;551,6015
"584318";584318;"USA";471,285;407,3745;448,775; ;410,0115;403,7956;407,6102;381,2872;385,5898
"584319";584319;"USA";632,2871;668,3673;622,6104; ;628,9865;669,6686;665,4727;690,3771;652,8615
"584320";584320;"USA";612,9778;585,327;593,977; ;593,281;593,4058;618,5135;605,1825;597,8444
"584321";584321;"USA";534,9701;588,908;577,057; ;567,6488;583,2757;588,5769;607,3059;586,2447
"584322";584322;"USA";536,7456;551,0601;548,1321; ;581,2279;549,609;553,5764;547,8117;549,534
"584323";584323;"USA";445,4923;390,2855;453,6869; ;346,6668;353,6746;355,286;372,4246;351,0996
"584324";584324;"USA";411,6971;423,5833;511,657; ;435,8619;451,4885;471,776;432,4076;437,622
"584325";584325;"USA";532,4137;616,1216;626,5383; ;620,0102;613,2624;626,9257;584,9044;591,0271
"584326";584326;"USA";472,5497;551,8746;510,2596; ;563,1081;546,1442;567,0049;557,8726;552,3362
"584327";584327;"USA";606,4014;671,2251;609,0863; ;642,6135;663,3671;654,6647;656,78;651,8459
"584328";584328;"USA";356,2;327,1144;267,1066; ;439,4993;391,0439;340,2311;414,5015;398,1783
"584329";584329;"USA";448,9949;468,3199;435,7871; ;491,9177;468,2217;475,0995;471,4282;468,3199
"584330";584330;"USA";486,5911;497,3625;500,5467; ;446,5069;494,1124;510,8837;492,447;505,3325
"584331";584331;"USA";337,3605;380,9234;381,5857; ;338,687;332,7926;358,8773;334,2981;369,1632
"584332";584332;"USA";376,1366;413,354;378,5574; ;421,4225;401,225;382,9291;415,5919;391,0736
"584333";584333;"USA";469,5849;542,586;559,2077; ;526,6616;549,8586;543,4017;533,1647;522,4311
"584334";584334;"USA";671,08;644,6698;672,6746; ;583,6944;646,6581;663,0124;625,9277;638,3136
"584335";584335;"USA";326,5665;341,0238;329,4959; ;314,842;328,2986;320,5698;314,5983;318,7877
"584336";584336;"USA";558,9714;585,5766;577,3635; ;562,4977;573,9026;584,7164;607,9409;580,5252
"584337";584337;"USA";442,984;493,5958;425,9803; ;488,5605;499,3185;477,643;528,0087;495,4991
"584338";584338;"USA";406,1475;460,0516;406,9136; ;445,1037;462,7493;452,8018;434,8983;440,6855
"584339";584339;"USA";366,103;393,6188;388,7396; ;413,4475;405,0709;414,6796;401,9677;392,1115
"584340";584340;"USA";505,3963;521,0646;511,5186; ;532,335;523,2996;517,4364;521,2885;540,0192
"584341";584341;"USA";506,9404;551,6408;507,3697; ;547,3406;534,6038;556,2715;580,9853;526,1985
"584342";584342;"USA";548,8622;599,5489;566,4792; ;594,1412;618,1991;649,9222;611,9514;615,1771
"584343";584343;"USA";584,4168;642,1429;598,3357; ;604,1342;642,3414;665,5657;661,8922;645,2004
"584344";584344;"USA";384,3575;434,8802;388,9752; ;446,8227;455,3623;451,1946;471,8469;453,6266
"584345";584345;"USA";556,772;675,3708;579,5988; ;652,0601;666,4001;671,3544;642,2152;655,4415
"584346";584346;"USA";466,6107;515,3177;489,1567; ;527,8272;492,0067;510,9516;516,6607;542,0336
"584347";584347;"USA";397,5764;283,3921;315,9499; ;248,0051;279,3149;280,3404;280,6213;254,0967
"584348";584348;"USA";387,1343;441,9198;448,8494; ;438,7674;444,5798;444,2902;430,5654;470,552
"584349";584349;"USA";399,9889;436,0307;437,5764; ;400,0222;418,7069;414,7576;445,6416;459,1777
"584350";584350;"USA";307,9733;289,3284;302,5478; ;245,8386;252,946;273,1759;260,9968;243,441
"584351";584351;"USA";415,6275;418,8694;462,6025; ;379,7714;387,3318;378,0198;376,802;404,4619
"584352";584352;"USA";289,5189;276,6596;332,9713; ;268,1934;280,9922;274,2428;288,3068;270,3871
"584353";584353;"USA";402,7169;476,6819;520,8532; ;457,4309;480,5023;456,5187;475,461;474,9898
"584354";584354;"USA";639,9755;673,9315;634,1708; ;654,3328;671,3249;678,4989;679,224;672,5781
"584355";584355;"USA";524,5389;495,6585;527,8611; ;523,2977;529,7335;553,6178;528,0976;521,8321
"584356";584356;"USA";509,7893;585,6993;527,8436; ;548,5047;550,9178;556,5407;540,8817;556,4903
"584357";584357;"USA";307,8512;286,164;348,2796; ;281,0153;263,6218;263,8522;262,9593;288,7587
"584358";584358;"USA";432,1741;457,1312;541,5505; ;460,4389;423,2091;429,5942;406,5584;446,6765
"584359";584359;"USA";527,7506;572,2525;551,2424; ;609,7163;568,5064;580,3802;572,493;558,7995
"584360";584360;"USA";502,5905;507,4418;567,1772; ;500,1483;521,7429;524,1174;517,045;521,8996
"584361";584361;"USA";585,6699;610,3485;615,6863; ;594,6599;611,8377;628,3251;625,7374;603,5129
"584362";584362;"USA";454,7725;451,8134;439,3699; ;464,0324;461,1437;412,5136;451,6428;458,1117
"584363";584363;"USA";562,5184;549,3736;504,1173; ;524,4959;541,1968;581,1829;552,9716;551,3022
"584364";584364;"USA";360,4839;340,7126;371,7117; ;409,0455;344,6642;406,1233;359,1742;349,8157
"584365";584365;"USA";486,1149;522,7587;531,7948; ;510,6052;538,3462;536,5081;508,564;495,829
"584366";584366;"USA";423,5224;470,2656;420,1688; ;426,6063;484,9319;474,4518;467,2919;456,3749
"584367";584367;"USA";422,2219;430,8276;401,1715; ;421,7078;418,0514;440,3428;407,8799;432,6741
"584368";584368;"USA";293,5645;275,4188;328,5963; ;298,9211;285,1085;277,285;274,5943;270,541
"584369";584369;"USA";329,7609;396,025;386,7698; ;365,8762;357,2733;371,0384;367,6715;371,2187
"584370";584370;"USA";517,169;522,1495;559,6761; ;521,0952;509,9466;523,0476;532,1091;515,356
"584371";584371;"USA";344,5403;338,382;357,4039; ;353,2277;334,4845;331,4935;333,0571;345,8485
"584372";584372;"USA";639,5067;743,4005;688,4137; ;745,1203;725,6207;738,2022;733,0747;716,5127
"584373";584373;"USA";368,7885;292,7197;290,879; ;283,4952;291,4141;304,1559;289,0788;299,6131
"584374";584374;"USA";518,7413;514,2899;570,5383; ;512,8514;514,4728;538,9416;509,4307;532,6647
"584375";584375;"USA";500,1246;564,2283;515,6897; ;595,7917;554,0561;569,5964;564,5971;571,4646
"584376";584376;"USA";363,2586;351,9795;387,3826; ;400,7426;367,5275;377,7338;396,4383;367,9918
"584377";584377;"USA";436,9164;438,2058;423,1615; ;426,1273;446,547;482,8371;435,2932;451,0442
"584378";584378;"USA";448,0115;464,5242;445,4763; ;444,4329;462,8918;477,9044;471,1266;474,9765
"584379";584379;"USA";411,2695;435,3647;404,9918; ;450,8343;431,6582;425,2168;421,3897;421,7412
"584380";584380;"USA";424,5417;472,7905;440,9403; ;446,6535;441,4661;448,8926;426,1717;472,3207
"584381";584381;"USA";462,4493;533,8269;461,7103; ;498,3697;513,0712;530,4272;503,2602;517,2026
"584382";584382;"USA";568,2162;560,5694;577,5538; ;570,6285;572,1113;574,6233;551,7427;562,4732
"584383";584383;"USA";647,0407;695,2459;706,7476; ;646,9191;718,8221;715,6612;723,3424;705,9646
"584384";584384;"USA";461,0907;495,3356;451,9278; ;446,1708;494,8008;510,7579;486,2465;494,2744
"584385";584385;"USA";521,9579;685,2402;606,4889; ;667,7455;659,1715;670,0946;656,4515;680,0115
"584386";584386;"USA";582,3896;646,8153;602,3484; ;633,3313;639,3746;652,5547;623,1469;641,8377
"584387";584387;"USA";623,0368;651,453;634,1777; ;606,4121;657,5313;696,0412;675,8871;644,8224
"584388";584388;"USA";396,3115;409,9641;406,4968; ;391,7933;393,8247;385,6153;383,9801;368,1844
"584389";584389;"USA";522,5321;447,0113;503,937; ;461,773;438,5601;459,2071;412,8337;471,7893
"584390";584390;"USA";485,1127;452,1506;483,4263; ;445,1276;436,4739;483,4081;412,2647;455,0485
"584391";584391;"USA";436,2398;550,6649;490,6629; ;552,5587;554,7683;548,4835;558,3928;567,5373
"584392";584392;"USA";511,239;525,3538;503,5306; ;504,6711;523,791;503,9008;529,2298;530,4996
"584393";584393;"USA";505,1497;541,0144;489,1501; ;509,3582;496,3541;507,8277;495,7924;488,9701
"584394";584394;"USA";330,7851;363,3109;386,2789; ;332,1124;295,3151;312,0994;310,4276;340,1632
"584395";584395;"USA";469,0442;487,2292;479,4074; ;453,13;469,959;487,1599;473,6798;505,2028
"584396";584396;"USA";507,8775;452,3239;526,1776; ;456,3266;480,7965;456,4545;472,2407;469,6957
"584397";584397;"USA";340,4977;339,0895;415,1951; ;363,5137;329,4041;367,6649;336,1616;334,1648
"584398";584398;"USA";469,8181;498,103;446,5455; ;492,7086;474,3492;507,204;515,1656;482,1073
"584399";584399;"USA";523,8227;544,8799;540,6257; ;541,4632;545,7122;548,0246;538,9095;532,6479
"584400";584400;"USA";509,2777;557,6521;561,0924; ;507,5802;551,4451;565,8028;563,9566;558,0605
"584401";584401;"USA";606,0124;658,7814;674,47; ;659,134;669,2096;686,3761;676,3703;668,5274
"584402";584402;"USA";485,3882;536,0724;539,3187; ;529,9412;528,2984;522,0721;512,142;519,8857
"584403";584403;"USA";534,1936;547,8862;555,6201; ;512,2781;553,188;551,3348;514,2982;536,2273
"584404";584404;"USA";452,8844;440,371;503,2443; ;510,0125;510,2216;466,6976;486,3335;478,1893
"584405";584405;"USA";413,1819;525,3266;457,8417; ;564,7539;530,7058;542,4629;534,6805;534,2069
"584406";584406;"USA";502,769;444,8125;471,451; ;449,4757;442,233;456,5906;441,8907;458,632
"584407";584407;"USA";302,8409;223,1611;295,0398; ;279,7858;261,7583;255,4537;262,7444;285,1624
"584408";584408;"USA";473,6095;520,8207;520,2184; ;521,2653;503,154;532,4494;486,4726;528,7461
"584409";584409;"USA";584,7396;666,0624;665,9555; ;695,4688;681,9053;665,6299;684,4976;700,8292
"584410";584410;"USA";374,9629;383,2265;415,2638; ;355,4052;362,0794;372,9649;378,3816;354,4212
"584411";584411;"USA";406,7803;437,6149;433,7352; ;438,2352;420,7668;412,9379;431,1344;455,4785
"584412";584412;"USA";567,6929;597,995;609,6373; ;552,6429;598,342;594,9039;606,8112;584,8781
"584413";584413;"USA";538,7839;648,0165;552,9431; ;594,3691;628,0898;634,0819;638,8595;658,2471
"584414";584414;"USA";349,4167;321,7088;291,6586; ;303,357;337,5622;362,2874;324,6028;319,1808
"584415";584415;"USA";509,1222;515,3453;551,1246; ;518,5743;524,11;546,7715;512,6665;519,1322
"584416";584416;"USA";494,1336;471,3603;509,6602; ;450,1061;440,2862;468,4088;478,7589;472,9725
"584417";584417;"USA";433,3368;550,8332;480,5373; ;526,2197;527,9943;526,0871;545,4967;555,2452
"584418";584418;"USA";390,5729;410,4218;434,4604; ;398,7039;402,903;374,4333;388,6244;390,8713
"584419";584419;"USA";404,7444;505,9784;483,0233; ;499,4892;502,5886;501,4414;504,9044;502,3066
"584420";584420;"USA";490,8274;482,0146;551,101; ;499,8846;471,0049;494,9211;509,8951;490,3629
"584421";584421;"USA";365,6854;372,2055;455,1404; ;409,8998;382,8019;370,0498;379,0053;380,2939
"584422";584422;"USA";418,0091;485,9639;448,7259; ;476,0288;474,9842;503,2072;491,5153;508,7008
"584423";584423;"USA";571,8238;647,8115;637,7616; ;649,2773;638,4761;657,7852;645,3424;664,6917
"584424";584424;"USA";477,8341;505,3892;555,0273; ;489,2578;517,6245;499,9146;523,852;495,0464
"584425";584425;"USA";494,5577;540,9455;536,0619; ;546,5622;547,802;559,901;545,9816;536,3824
"584426";584426;"USA";439,0182;487,0175;447,7234; ;468,5439;468,3836;464,7436;466,6298;479,8605
"584427";584427;"USA";450,4116;536,4765;499,8196; ;547,7342;531,2181;525,8057;538,7971;553,466
"584428";584428;"USA";392,4482;362,6968;380,5123; ;353,6383;336,6634;318,3057;310,3018;372,5123
"584429";584429;"USA";620,389;723,7696;648,0239; ;709,0006;728,6776;732,9151;705,9854;732,4093
"584430";584430;"USA";237,895;240,6643;271,2045; ;243,9846;267,9782;252,3766;255,3544;238,681
"584431";584431;"USA";437,8606;503,3368;480,4642; ;463,9673;497,0891;491,9721;489,2448;484,8372
"584432";584432;"USA";396,123;365,8793;424,6858; ;369,6808;348,5366;379,3863;369,4232;333,5885
"584433";584433;"USA";499,6018;416,725;464,3904; ;406,5616;393,0449;411,1789;401,6538;393,8126
"584434";584434;"USA";405,1366;376,4505;387,0721; ;353,7559;363,2536;359,0887;360,0544;374,3679
"584435";584435;"USA";456,7948;511,9933;535,8392; ;512,5367;490,9989;530,4216;500,2178;521,3972
"584436";584436;"USA";447,8842;458,002;382,6022; ;460,5545;452,3875;465,8981;458,3347;425,6109
"584437";584437;"USA";393,9127;419,2967;374,2086; ;377,7793;381,167;361,8871;389,1565;388,9524
"584438";584438;"USA";578,5265;668,6282;658,0913; ;631,4879;658,2693;675,6521;666,5167;683,5002
"584439";584439;"USA";423,3594;453,5065;449,2748; ;479,6923;450,8924;465,5916;465,839;457,7022
"584440";584440;"USA";434,7947;432,1846;473,3552; ;421,6496;439,0744;425,2044;432,564;433,4347
"584441";584441;"USA";554,6805;585,4633;581,1408; ;604,955;582,0864;566,336;582,1884;552,4187
"584442";584442;"USA";575,886;669,7862;631,1147; ;664,5855;680,4443;686,6288;680,1739;693,8875
"584443";584443;"USA";443,5073;477,8171;467,6621; ;483,477;481,4527;487,1707;462,2951;496,6702
"584444";584444;"USA";420,7116;387,7657;419,7414; ;441,5221;430,8629;434,1523;449,8979;440,5237
"584445";584445;"USA";370,1189;359,6055;398,3284; ;350,4355;363,4079;326,8646;381,1586;379,4351
"584446";584446;"USA";519,706;541,1662;481,7008; ;524,0013;548,3152;545,3654;548,7027;531,6029
"584447";584447;"USA";368,6569;433,1301;399,3088; ;415,8842;381,984;409,0491;416,2398;400,9361
"584448";584448;"USA";552,4845;651,4845;599,7425; ;657,6938;674,801;674,6522;647,9057;672,8428
"584449";584449;"USA";281,6848;351,1645;302,2907; ;370,8569;329,4362;333,0962;323,5872;343,9778
"584450";584450;"USA";506,3565;582,7696;525,8191; ;547,046;574,4486;622,8286;572,6584;576,4329
"584451";584451;"USA";347,1901;414,6257;404,2154; ;426,5334;400,715;425,2648;394,5068;408,3769
"584452";584452;"USA";557,5116;542,1143;571,2651; ;505,1766;532,7113;559,5217;527,6728;552,1698
"584453";584453;"USA";544,3254;583,7325;587,5226; ;608,3712;618,9557;619,6881;602,4561;611,6378
"584454";584454;"USA";430,0472;374,658;383,965; ;349,5324;386,3242;385,4595;372,2228;343,9455
"584455";584455;"USA";427,4445;450,9533;411,5346; ;444,0502;454,3424;431,5849;429,6202;443,8622
"584456";584456;"USA";642,1462;677,3682;661,9916; ;686,7627;674,7108;676,3179;665,4267;673,881
"584457";584457;"USA";481,8885;441,6158;461,2882; ;446,6727;422,8679;470,3923;423,6766;443,2805
"584458";584458;"USA";443,3763;588,9169;499,3236; ;587,9967;602,6531;576,5214;591,3379;574,0309
"584459";584459;"USA";477,3792;538,3468;463,0085; ;541,5367;504,9265;543,8718;505,0486;554,4473
"584460";584460;"USA";641,5365;652,9812;620,0207; ;682,898;680,2016;671,4392;690,2837;683,5332
"584461";584461;"USA";405,7438;454,1183;424,2747; ;433,4904;420,561;450,1609;429,3506;440,8204
"584462";584462;"USA";409,7865;439,9809;447,6286; ;437,9097;414,0463;435,4773;428,0727;432,2373
"584463";584463;"USA";413,2844;502,195;476,7291; ;487,5637;501,753;507,13;501,7838;494,3422
"584464";584464;"USA";633,9888;722,5067;700,9736; ;671,7366;706,6988;712,889;709,4136;709,1297
"584465";584465;"USA";384,2635;400,3305;421,7247; ;438,1231;398,0985;432,8501;384,1764;398,3405
"584466";584466;"USA";370,6298;456,9298;422,091; ;454,197;472,1052;443,3275;463,4174;454,4302
"584467";584467;"USA";451,789;469,1913;477,3622; ;447,3997;457,1523;478,7731;448,6758;465,0816
"584468";584468;"USA";411,7198;483,8958;450,0961; ;488,8018;476,2071;468,4329;471,9429;503,6329
"584469";584469;"USA";342,3864;436,2805;393,45; ;433,1327;428,8091;438,6087;425,9397;416,9941
"584470";584470;"USA";606,3493;646,2989;622,9168; ;584,9653;679,5985;648,2332;654,6721;629,6145
"584471";584471;"USA";449,6038;478,4466;499,0492; ;482,0437;463,0781;457,0575;464,3382;469,0818
"584472";584472;"USA";505,4105;555,2713;564,8784; ;592,7675;589,9823;616,921;607,0849;634,5082
"584473";584473;"USA";456,6704;526,6155;527,4381; ;533,4896;541,2999;549,0621;528,8991;503,3805
"584474";584474;"USA";425,1337;420,9117;396,5331; ;460,3054;465,8171;483,1997;480,8858;467,4983
"584475";584475;"USA";398,0969;476,5811;392,8351; ;453,7854;472,0488;465,7588;461,5547;458,9916
"584476";584476;"USA";438,9145;512,0523;483,2303; ;491,9092;495,3931;487,1859;493,0752;488,5809
"584477";584477;"USA";505,6788;506,3585;559,2272; ;498,0978;515,57;508,3256;485,9032;514,1669
"584478";584478;"USA";380,0671;411,9583;415,6287; ;387,0506;414,6149;402,901;439,0238;409,2047
"584479";584479;"USA";593,4576;646,3623;605,9817; ;634,9119;635,7957;637,7593;623,9482;654,2518
"584480";584480;"USA";464,1981;598,8823;528,0969; ;608,2115;630,4595;616,3265;607,3493;623,0817
"584481";584481;"USA";509,8105;567,1826;559,1435; ;554,3572;560,4132;554,5125;573,1242;578,4387
"584482";584482;"USA";375,4877;389,6869;329,433; ;440,5344;443,8571;406,5751;405,2678;414,8639
"584483";584483;"USA";465,2447;531,2501;486,4848; ;497,7434;525,428;512,4155;538,8433;505,4103
"584484";584484;"USA";633,9654;671,4324;652,85; ;654,1144;657,5445;681,8907;674,8346;670,4021
"584485";584485;"USA";527,315;601,8345;572,4229; ;582,2644;590,8347;638,0342;586,9058;609,0115
"584486";584486;"USA";423,3556;456,3432;428,2526; ;441,2359;462,5253;467,6897;446,2757;465,8445
"584487";584487;"USA";475,4431;520,2178;465,3274; ;519,1939;503,571;522,028;517,5375;509,8403
"584488";584488;"USA";428,9447;467,6995;451,0848; ;456,7843;485,1578;479,5595;458,4917;473,3301
"584489";584489;"USA";486,3515;436,8861;548,7541; ;475,3666;453,9445;470,3054;480,828;442,3486
"584490";584490;"USA";494,5268;585,6353;523,8536; ;576,1039;581,1795;583,7488;595,2564;582,9648
"584491";584491;"USA";489,7335;547,1458;508,9958; ;538,3012;566,7369;582,5135;549,7947;534,0599
"584492";584492;"USA";555,7932;644,7003;615,4313; ;665,2834;663,2459;650,2062;656,4884;652,2788
"584493";584493;"USA";517,2536;632,3498;585,894; ;560,3416;615,6606;644,5468;640,407;631,8805
"584494";584494;"USA";522,2084;543,2348;556,7559; ;534,7178;565,7897;557,6863;536,6741;567,0253
"584495";584495;"USA";356,14;407,2643;440,3705; ;453,6709;410,6113;390,1687;401,4781;417,4453
"584496";584496;"USA";433,2171;385,6198;449,92; ;415,9807;395,7174;394,303;421,808;394,3003
"584497";584497;"USA";565,0149;606,2297;609,4334; ;626,8187;616,8662;617,6147;611,0104;600,8756
"584498";584498;"USA";329,1605;352,5869;377,6657; ;312,3452;345,5556;349,8651;361,0962;344,7649
"584499";584499;"USA";399,8998;396,755;439,4046; ;375,846;373,6648;366,494;367,6519;380,9002
"584500";584500;"USA";317,6711;307,8043;301,1626; ;264,4118;283,9312;259,6909;272,5245;278,6258
"584501";584501;"USA";529,8012;576,2581;541,7405; ;569,2514;552,8393;588,159;568,3603;543,1056
"584502";584502;"USA";493,0082;476,2263;472,6198; ;488,6853;456,5869;444,183;470,4824;480,9425
"584503";584503;"USA";491,3395;572,7149;561,8284; ;564,217;564,3014;550,7214;555,5725;556,719
"584504";584504;"USA";574,4984;636,316;612,8932; ;678,0518;666,6531;670,8272;658,1153;651,3314
"584505";584505;"USA";512,2422;568,4923;519,5853; ;595,695;567,3534;578,6805;570,1493;552,0583
"584506";584506;"USA";336,367;287,6205;388,2895; ;256,1672;264,6329;249,3733;284,9185;284,2118
"584507";584507;"USA";495,2739;618,6955;592,6667; ;625,0872;607,9354;620,4188;591,939;621,0697
"584508";584508;"USA";587,1975;632,0299;647,2346; ;643,3002;649,4207;665,3832;632,7315;632,0435
"584509";584509;"USA";379,5574;444,4888;407,0858; ;435,0232;420,9905;434,5678;446,1743;443,2112
"584510";584510;"USA";536,2982;590,7669;608,4046; ;582,5442;596,4602;613,4044;574,2085;586,195
"584511";584511;"USA";545,2756;565,3635;527,8708; ;588,4239;538,2498;559,2853;553,2957;543,8666
"584512";584512;"USA";361,2885;357,9154;368,8689; ;384,8466;312,4608;356,687;325,023;349,0328
"584513";584513;"USA";460,1818;504,8487;489,1661; ;493,5448;515,7372;535,9693;509,4081;547,9409
"584514";584514;"USA";463,0809;479,9676;438,3745; ;496,6386;478,6972;500,8976;451,4317;476,3009
"584515";584515;"USA";592,193;591,3723;611,7367; ;567,9185;599,227;577,6859;569,904;568,897
"584516";584516;"USA";487,3866;589,3103;561,3646; ;608,4137;571,216;612,152;588,9404;617,0259
"584517";584517;"USA";471,8368;460,7549;540,9214; ;541,6204;506,377;545,6858;537,0896;512,8027
"584518";584518;"USA";502,8025;508,1674;575,14; ;493,1421;488,0046;451,4737;475,5645;473,5848
"584519";584519;"USA";537,8474;608,4929;589,4668; ;611,9877;612,9793;616,2779;603,1099;610,4934
"584520";584520;"USA";370,1138;462,2773;412,4204; ;445,3732;443,1654;462,7073;437,7456;477,64
"584521";584521;"USA";497,4892;535,2083;579,4456; ;503,8806;533,3166;543,8186;502,295;505,5608
"584522";584522;"USA";547,8209;608,0156;621,7717; ;603,845;612,1237;618,2301;592,7166;594,3748
"584523";584523;"USA";572,6226;707,2781;650,5062; ;695,1175;699,8244;729,6306;691,3496;702,7298
"584524";584524;"USA";511,6062;538,7983;500,5968; ;545,0715;545,1866;544,8548;542,5246;534,2299
"584525";584525;"USA";605,9282;723,4206;660,1221; ;706,2648;715,2927;717,0127;706,8104;714,6137
"584526";584526;"USA";462,4348;501,6456;512,119; ;469,3004;468,1803;488,1134;498,4771;489,8927
"584527";584527;"USA";301,6825;335,0806;338,456; ;293,6103;310,4846;327,2678;294,7139;322,714
"584528";584528;"USA";340,0443;357,4243;362,0825; ;407,4011;367,7872;361,8062;375,1582;373,7078
"584529";584529;"USA";404,7987;364,3437;436,9253; ;388,8031;365,8771;357,6575;341,2811;347,3472
"584530";584530;"USA";484,7142;581,1122;517,4301; ;624,7674;567,1621;602,6217;588,8661;601,114
"584531";584531;"USA";428,1376;478,8618;491,5805; ;449,9696;486,712;452,8761;496,6685;488,2032
"584532";584532;"USA";378,0245;442,2636;402,3712; ;421,9632;433,654;423,9008;451,2129;436,731
"584533";584533;"USA";426,0121;402,5293;487,0319; ;448,5936;437,7649;446,4538;445,3424;443,3276
"584534";584534;"USA";471,2992;526,3922;522,8046; ;518,3307;515,986;534,6971;508,539;528,9272
"584535";584535;"USA";433,2599;516,9393;436,8212; ;532,4387;509,1357;536,0045;488,3431;517,5035
"584536";584536;"USA";693,076;767,6522;682,7593; ;723,6664;763,3602;733,5065;731,0153;729,6825
"584537";584537;"USA";412,7286;497,1359;472,5438; ;472,2285;477,4511;471,8801;478,32;477,2654
"584538";584538;"USA";519,6489;600,8123;571,1405; ;606,4791;618,7643;611,555;606,3312;600,2888
"584539";584539;"USA";304,0379;329,0258;340,8065; ;352,5452;328,8548;339,8722;318,6263;323,3612
"584540";584540;"USA";648,6364;663,212;662,6613; ;697,4124;684,4069;705,4118;678,9645;698,822
"584541";584541;"USA";576,4034;659,4137;578,8058; ;617,0584;619,3678;643,0626;628,5227;660,3234
"584542";584542;"USA";588,8148;570,3528;528,6601; ;550,9583;559,4203;591,7016;564,3766;568,426
"584543";584543;"USA";610,311;607,556;612,3713; ;641,1704;630,8987;630,3924;603,5915;630,5602
"584544";584544;"USA";514,981;547,405;526,7655; ;543,6086;549,161;512,2171;549,6007;532,164
"584545";584545;"USA";438,481;406,5393;410,3393; ;381,3826;398,1385;436,9913;410,1843;409,0955
"584546";584546;"USA";619,5549;652,3601;630,9652; ;644,4849;635,7232;644,7623;640,6372;625,2305
"584547";584547;"USA";520,3066;580,514;598,8105; ;603,791;589,7448;620,079;587,9972;597,6598
"584548";584548;"USA";361,7457;417,0888;392,9795; ;416,4275;415,7036;359,9731;416,5722;380,6431
"584549";584549;"USA";472,831;531,7703;493,1963; ;519,9515;575,2612;567,4099;559,0744;574,0043
"584550";584550;"USA";602,2453;670,7809;641,0683; ;657,717;675,0325;694,9597;664,5414;665,6178
"584551";584551;"USA";484,9723;444,4083;483,6337; ;504,0372;473,6197;508,2231;496,1902;493,8814
"584552";584552;"USA";448,8571;499,1305;473,967; ;492,252;508,0686;487,9827;497,3518;489,7903
"584553";584553;"USA";398,4217;482,1271;412,757; ;443,4977;473,2586;482,713;479,0036;469,5773
"584554";584554;"USA";511,9674;440,5536;504,7316; ;448,1356;428,6021;482,1256;431,6816;430,3994
"584555";584555;"USA";465,6297;420,5747;497,0405; ;404,5214;439,9155;407,9667;422,1233;403,7998
"584556";584556;"USA";548,4781;573,6075;565,7511; ;550,7973;559,4781;614,6641;586,24;585,8914
