"id","date_etablissement_dpe","consommation_energie","classe_consommation_energie","secteur_activite","annee_construction","surface_habitable","commune"
10971171,2021-02-19,328,"D","Bureau, Administration, Enseignement",1,"71.50","CHARNY OREE DE PUISAYE"
10971176,2021-02-23,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"101.20","SAINT-AYGULF"
10971189,2021-03-02,123,"C","Bureau, Administration, Enseignement",1,"1234.20","LAGORD"
10971247,2021-03-02,32,"B","Autres (théâtres, salles de sport, restaurati",1947,"2458.50","NEHOU"
10971251,2021-03-01,0,"N","Autres",1930,"0.00","MONTBÉLIARD"
10971252,2021-03-02,0,"N","Aucune",1948,"\N","REIMS"
10971270,2021-03-02,0,"N","\N",2020,"82.26","FRANCONVILLE"
10971274,2021-03-02,35,"B","Autres (théâtres, salles de sport, restaurati",1,"1556.50","ST DOULCHARD"
10971293,2021-03-01,0,"N","",2004,"0.00","MURET"
10971314,2021-03-02,189,"D","Autres (théâtres, salles de sport, restaurati",1947,"172.59","NÎMES"
10971332,2021-03-01,101,"B","Bureau, Administration, Enseignement",1947,"72.94","PARIS - 8EME"
10971410,2021-03-02,248,"D","Autres (théâtres, salles de sport, restaurati",1947,"106.70","RAZES"
10971424,2021-02-24,0,"N","Habitation (Parties privatives d'immeuble col",1947,"0.00","SAINT-ÉTIENNE"
10971432,2021-03-01,246.93,"D","",2004,"0.00","MURET"
10971436,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"825.00","VALENCIENNES"
10971445,2021-03-02,0,"N","Bureau, Administration, Enseignement",1947,"67.10","LIBOURNE"
10971494,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1,"684.53","ST MARCEL"
10971495,2021-03-02,0,"N","commerce",1974,"\N","PALAVAS-LES-FLOTS"
10971533,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"1100.00","BOURGES"
10971537,2021-02-18,0,"N","\N",1969,"1493.00","Avranches"
10971576,2021-02-23,120,"C","Autres (théâtres, salles de sport, restaurati",1947,"74.80","COLMAR"
10971591,2021-03-02,32,"B","Autres (théâtres, salles de sport, restaurati",1947,"152.90","LYON"
10971682,2021-03-02,0,"N","Bureau, Administration, Enseignement",1,"127.94","EVREUX"
10971686,2021-03-02,0,"N","\N",2000,"495.00","VERRIERES EN ANJOU"
10971706,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"177.62","LE PLESSIS BRION"
10971723,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"69.69","NICE"
10971724,2021-03-02,122,"C","Autres (théâtres, salles de sport, restaurati",1,"297.50","ST SULPICE LA FORET"
10971789,2021-03-02,149,"C","Bureau, Administration, Enseignement",1,"582.73","CESSON SEVIGNE"
10971797,2021-03-02,0,"N","Bureau, Administration, Enseignement",1947,"103.46","BOULOGNE-BILLANCOURT"
10971806,2021-03-01,0,"N","Bureaux",1970,"0.00","GRASSE"
10971891,2021-02-25,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"286.00","BORDEAUX"
10971940,2021-03-01,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"109.71","Le Grand-Quevilly"
10971989,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"286.00","POMAREZ"
10971994,2021-02-19,208.89,"D","Magasin de vente",1974,"680.00","VEUREY-VOROIZE"
10972001,2021-03-02,158,"C","Autres (théâtres, salles de sport, restaurati",1,"517.00","TONNEINS"
10972052,2021-03-02,199,"D","Occupation continue (hôpitaux, hôtels, intern",1,"4457.00","PARIS"
10972105,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1,"90.20","LYON 06"
10972141,2021-03-02,0,"N","\N",1947,"1045.00","BOLBEC"
10972180,2021-03-02,661,"G","Autres (théâtres, salles de sport, restaurati",1947,"46.78","Annecy"
10972185,2021-03-02,0,"N","",1974,"216.00","L'AIGLE"
10972317,2021-03-02,71,"B","Autres (théâtres, salles de sport, restaurati",1947,"1963.50","ST HILAIRE DU HARCOUET"
10972359,2021-03-02,0,"N","Commerce",2016,"0.00","VILLEJUIF"
10972367,2021-02-11,165.7,"B","\N",1969,"275.00","LES BOUCHOUX"
10972374,2021-03-02,0,"N","Bureau, Administration, Enseignement",1947,"38.72","MARSEILLE 11"
10972389,2021-03-02,173,"C","Bureau, Administration, Enseignement",1947,"33.37","LE MANS"
10972412,2021-02-26,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"239.05","MANDUEL"
10972429,2021-03-02,0,"N","Agricole",2016,"0.00","VILLEJUIF"
10972436,2021-03-02,166.15,"D","bureaux",2021,"\N","AVOINE"
10972471,2021-03-02,0,"N","\N",1980,"38.00","SERRIERES DE BRIORD"
10972483,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"44.00","LYON"
10972484,2021-03-01,0,"N","",2005,"0.00","HAGETMAU"
10972509,2021-03-02,0,"A","\N",1974,"910.95","BEGLES"
10972511,2021-03-02,207,"D","Autres (théâtres, salles de sport, restaurati",1,"154.00","TERVILLE"
10972514,2021-03-02,147,"C","Bureau, Administration, Enseignement",1,"199.98","GERARDMER"
10972516,2021-03-02,280.2,"E","",1900,"0.00","CHANTONNAY"
10972529,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1,"176.22","MONTIGNY LE BRETONNEUX"
10972580,2021-03-02,94,"B","Bureau, Administration, Enseignement",1,"149.60","GUIPAVAS"
10972607,2021-03-02,103,"B","Bureau, Administration, Enseignement",1,"281.04","BEAUZELLE"
10972648,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1,"128.04","MONTIGNY LE BRETONNEUX"
10972651,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"101.35","VIENNE"
10972708,2021-03-02,0,"N","Bureau, Administration, Enseignement",1,"70.40","ANGERS"
10972711,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"63.80","MONNIERES"
10972728,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1,"70.51","MONTIGNY LE BRETONNEUX"
10972740,2021-03-02,365,"E","Autres (théâtres, salles de sport, restaurati",1,"73.70","FLOGNY-LA-CHAPELLE"
10972742,2021-03-01,67.31,"B","Bureaux",2019,"482.40","CALAIS"
10972752,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"669.57","LA CHATAIGNERAIE"
10972764,2021-03-02,54.29,"A","",2012,"0.00","SAINTE-EULALIE"
10972768,2021-03-02,673,"F","Bureau, Administration, Enseignement",1,"1540.00","LE PERRAY EN YVELINES"
10972807,2021-03-02,153,"C","Autres (théâtres, salles de sport, restaurati",1947,"73.70","LA ROCHELLE"
10972808,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1,"182.49","MONTIGNY LE BRETONNEUX"
10972812,2021-03-01,0,"N","Habitation (Parties privatives d'immeuble col",1965,"0.00","PERPIGNAN"
10972829,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"44.00","MONNIERES"
10972852,2021-03-02,263.26,"D","bureaux",2000,"561.00","OLONNE-SUR-MER"
10972909,2021-03-02,0,"N","",2012,"0.00","SAINTE-EULALIE"
10972965,2021-03-02,373.87,"E","\N",1985,"41854.89","L ALPE D HUEZ"
10972999,2021-03-02,317.05,"E","",1900,"0.00","SAINT-BRICE-EN-COGLÈS"
10973000,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1,"58.63","MONTIGNY LE BRETONNEUX"
10973001,2021-03-02,20,"A","Autres (théâtres, salles de sport, restaurati",1,"452.02","DIEMERINGEN"
10973033,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"16.51","PARIS"
10973124,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"38.60","VIF"
10973134,2021-03-02,632.33,"G","\N",1947,"72.55","AIX-EN-PROVENCE"
10973192,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1,"205.70","TERVILLE"
10973208,2021-03-02,0,"N","Bureaux",1970,"0.00","TOULOUSE"
10973353,2021-02-21,203,"D","Autres (théâtres, salles de sport, restaurati",1947,"716.25","TERNAY"
10973389,2021-03-02,0,"N","vente menuiserie",2006,"\N","CHENOVE"
10973403,2021-03-02,0,"N","Bureau, Administration, Enseignement",1,"26.40","NIMES"
10973419,2021-03-02,316,"D","Bureau, Administration, Enseignement",1947,"98.12","MASSY"
10973445,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"51.70","GRETZ ARMAINVILLIERS"
10973451,2021-03-02,244.04,"D","",1999,"0.00","CRÉHANGE"
10973482,2021-03-02,0,"N","Commerce",1974,"1443.20","MARSEILLE"
10973489,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1,"47.89","Saint-Gilles-Croix-de-Vie"
10973506,2021-03-02,0,"N","\N",1969,"178.00","Pontorson"
10973542,2021-03-02,0,"N","Bureau, Administration, Enseignement",1,"267.05","PERPIGNAN"
10973590,2021-02-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"36.05","MERIGNAC"
10973608,2021-03-02,0,"N","Bureau, Administration, Enseignement",1947,"60.73","LORETTE"
10973614,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"30.40","VALENCE"
10973620,2021-03-02,0,"N","Bureau, Administration, Enseignement",1947,"60.73","LORETTE"
10973665,2021-03-02,0,"N","Commerce",1948,"0.00","TULLE"
10973704,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"49.24","ALES"
10973755,2021-03-02,0,"N","Bureau, Administration, Enseignement",1947,"1650.00","SAINT-ÉTIENNE"
10973780,2021-03-02,0,"N","Bureau, Administration, Enseignement",1947,"649.00","SAINT-ÉTIENNE"
10973820,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"312.40","LA ROCHE SUR YON"
10973838,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"62.70","THOISSEY"
10973877,2021-03-02,0,"N","Bureau, Administration, Enseignement",1,"290.69","COLOMIERS"
10973896,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1,"279.40","LE THILLAY"
10973902,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"90.70","REIMS"
10973905,2021-03-02,0,"N","Habitation (Parties privatives d'immeuble col",1949,"0.00","MONTPELLIER"
10973923,2021-02-26,0,"N","Autres (théâtres, salles de sport, restaurati",1,"1213.08","PORTET-SUR-GARONNE"
10973930,2021-03-02,0,"N","Bureaux",1940,"0.00","LA CHAPELLE-DE-GUINCHAY"
10973956,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"78.19","EVREUX"
10974004,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"132.83","CHÂTELLERAULT"
10974031,2021-02-25,181,"D","Autres (théâtres, salles de sport, restaurati",1947,"36.74","SAINT-LAURENT-DE-LA-SALANQUE"
10974035,2021-03-02,256,"D","Autres (théâtres, salles de sport, restaurati",1947,"198.00","DAMMARTIN EN GOELE"
10974065,2021-03-02,108,"B","Bureau, Administration, Enseignement",1,"5918.00","SAINT-JACQUES-DE-LA-LANDE"
10974067,2021-03-02,0,"N","Autres",1900,"0.00","ARRAS"
10974078,2021-03-02,0,"A","\N",1974,"45.38","Le Grand-Bourg"
10974218,2021-03-02,0,"N","Bureau, Administration, Enseignement",1,"54.56","PREUILLY SUR CLAISE"
10974220,2021-03-02,210,"C","Bureau, Administration, Enseignement",1,"99.00","ST VINCENT DE PAUL"
10974239,2021-03-02,0,"N","Bureau, Administration, Enseignement",1947,"40.89","CONQUEREUIL"
10974243,2021-03-02,392,"E","Bureau, Administration, Enseignement",1,"148.58","ANNECY LE VIEUX"
10974313,2021-03-02,392,"E","Bureau, Administration, Enseignement",1,"148.58","ANNECY LE VIEUX"
10974337,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"113.75","HONNECOURT-SUR-ESCAUT"
10974381,2021-03-02,0,"N","SPA",2006,"110.00","PORNIC"
10974427,2021-03-02,0,"N","SPA",2006,"110.00","PORNIC"
10974463,2021-03-02,142,"C","Bureau, Administration, Enseignement",1,"275.88","ÉVRY"
10974508,2021-03-02,0,"N","Bureau, Administration, Enseignement",1947,"123.43","FRANCONVILLE"
10974524,2021-03-02,0,"N","Commerce",2013,"0.00","CARQUEFOU"
10974537,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"61.70","CHAMPAGNE"
10974574,2021-02-23,299.31,"E","Commerce",1900,"0.00","NICE"
10974600,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"83.05","CAEN"
10974669,2021-03-02,402,"F","Autres (théâtres, salles de sport, restaurati",1947,"72.60","SEGRE EN ANJOU BLEU"
10974708,2021-03-02,119,"C","Autres (théâtres, salles de sport, restaurati",1,"2777.50","ST WITZ"
10974727,2021-03-02,102.58,"C","bureaux",0,"104.63","THONON-LES-BAINS"
10974728,2021-03-02,136.03,"C","bureaux",0,"86.95","THONON-LES-BAINS"
10974729,2021-03-02,138.56,"C","bureaux",0,"42.56","THONON-LES-BAINS"
10974752,2021-03-01,306,"C","Occupation continue (hôpitaux, hôtels, intern",1,"19.56","MARSEILLE 15"
10974757,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1,"29.10","PARIS 17"
10974761,2021-03-01,272,"C","Occupation continue (hôpitaux, hôtels, intern",1,"22.00","MARSEILLE 15"
10974793,2021-03-02,299,"D","Bureau, Administration, Enseignement",1,"1188.00","RENNES"
10974797,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"638.00","ARGENTON SUR CREUSE"
10974813,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"41.03","SAINT-CLAUDE"
10974852,2021-03-02,330.85,"E","\N",1947,"314.60","COMMERCY"
10974856,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"999.90","RENNES"
10974895,2021-03-02,335,"D","Bureau, Administration, Enseignement",1,"143.00","SOULEUVRE EN BOCAGE"
10974916,2021-03-02,0,"N","Habitation (Parties privatives d'immeuble col",1900,"0.00","VANNES"
10974922,2021-03-02,308,"D","Bureau, Administration, Enseignement",1947,"255.20","BAR SUR AUBE"
10974968,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"313.02","LES MUREAUX"
10974976,2021-03-02,0,"N","\N",1947,"0.00","BOURGUEIL"
10974988,2021-03-01,67.8,"B","Magasin de vente",2011,"1245.69","AMBARES ET LAGRAVE"
10975016,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"181.50","RENNES"
10975023,2021-03-02,129,"C","Bureau, Administration, Enseignement",1,"225.93","CASTELGINEST"
10975024,2021-03-02,0,"N","Bureau, Administration, Enseignement",1947,"825.00","PARIS"
10975043,2021-02-16,0,"N","Autres (théâtres, salles de sport, restaurati",1,"224.29","CARQUEFOU"
10975045,2021-03-02,0,"N","Bureau, Administration, Enseignement",1947,"825.00","PARIS"
10975069,2021-03-02,0,"N","Bureau, Administration, Enseignement",1947,"1025.20","ARGENTON SUR CREUSE"
10975077,2021-03-01,800.23,"G","Restaurant",2011,"1245.69","AMBARES ET LAGRAVE"
10975088,2021-03-02,0,"N","Bureau, Administration, Enseignement",1947,"825.00","PARIS"
10975095,2021-03-02,758,"G","Autres (théâtres, salles de sport, restaurati",1947,"253.00","LANNION"
10975100,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"147.18","Colmar"
10975141,2021-03-02,0,"N","Bureau, Administration, Enseignement",1,"53.24","LUBERSAC"
10975164,2021-03-01,127.93,"C","Restaurant",2011,"1245.69","AMBARES ET LAGRAVE"
10975236,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1,"440.00","VAULX-EN-VELIN"
10975239,2021-03-02,57,"B","Bureau, Administration, Enseignement",1,"390.50","VIGNEUX DE BRETAGNE"
10975260,2021-03-01,143.28,"C","Magasin de vente",2011,"1245.69","AMBARES ET LAGRAVE"
10975264,2021-03-01,0,"N","Bureau, Administration, Enseignement",1,"74.26","MIONS"
10975290,2021-03-02,387.77,"F","Restaurant",2011,"1245.69","AMBARES ET LAGRAVE"
10975308,2021-03-02,239,"D","Autres (théâtres, salles de sport, restaurati",1,"30.51","LES ISSAMBRES"
10975392,2021-03-02,0,"N","Bureau, Administration, Enseignement",1947,"67.21","BRIVE LA GAILLARDE"
10975399,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"223.10","MULHOUSE"
10975425,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"44.00","LE MAYET-DE-MONTAGNE"
10975441,2021-03-02,0,"N","\N",2006,"1540.00","NUEIL LES AUBIERS"
10975502,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"84.70","COURS"
10975507,2021-03-02,0,"N","\N",1947,"85.40","RENNES"
10975609,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"83.60","PARIS"
10975610,2021-03-02,168,"C","Autres (théâtres, salles de sport, restaurati",1,"114.81","VIGNEUX-SUR-SEINE"
10975668,2021-02-23,0,"N","Commerce",1900,"0.00","DEAUVILLE"
10975699,2021-03-02,123,"C","Bureau, Administration, Enseignement",1947,"503.58","MONTREUIL"
10975775,2021-03-02,0,"N","\N",1982,"876.70","PONS"
10975776,2021-02-18,0,"N","Commerce",1997,"0.00","LENS"
10975824,2021-03-02,345.44,"D","\N",2000,"190.30","BOULOGNE BILLANCOURT"
10975842,2021-03-02,0,"N","\N",2010,"21.10","BONCHAMP LES LAVAL"
10975914,2021-03-01,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"44.88","RIVE DE GIER"
10975929,2021-03-02,437.88,"F","Commerce",1984,"0.00","CERNY"
10975980,2021-02-23,375.17,"E","bureaux",1948,"\N","PARIS"
10976030,2021-03-02,664,"F","Bureau, Administration, Enseignement",1,"84.29","BESANCON"
10976051,2021-03-02,245.41,"D","\N",1948,"168.00","Coutances"
10976053,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1,"584.58","LA BENISSON DIEU"
10976072,2021-03-02,0,"N","Bureau, Administration, Enseignement",1947,"72.57","RENNES"
10976094,2021-03-02,282,"E","Autres (théâtres, salles de sport, restaurati",1,"24.59","PARIS 14"
10976103,2021-03-02,440,"E","Bureau, Administration, Enseignement",1947,"814.00","ST AMAND LES EAUX"
10976116,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"91.94","PARIS"
10976123,2021-03-02,414,"F","Autres (théâtres, salles de sport, restaurati",1,"217.80","CROSNE"
10976134,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1,"24.59","PARIS 14"
10976147,2021-03-02,0,"N","Bureau, Administration, Enseignement",1947,"55.06","ANNECY"
10976151,2021-03-02,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"14.19","SOUILLAC"
10976190,2021-03-02,457,"F","Autres (théâtres, salles de sport, restaurati",1947,"185.35","SURY LE COMTAL"
10976195,2021-03-02,0,"N","Commerce",1974,"0.00","ECOMMOY"
10976257,2021-03-03,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"169.40","NOÉ"
10976262,2021-03-02,0,"N","établissement de santé",2006,"\N","LIEVIN"
10976266,2021-03-03,185,"C","Bureau, Administration, Enseignement",1,"785.40","VILLENEUVE D'ASCQ Cédex"
10976270,2021-03-02,0,"N","établissement de santé",2006,"\N","LIEVIN"
10976272,2021-03-02,204.44,"D","\N",1974,"279.18","EPINAL"
10976296,2021-03-03,483,"E","Bureau, Administration, Enseignement",1,"83.60","VERNEUIL D' Avre et D'Iton"
10976320,2021-03-03,766,"G","Batiment(s) a usage de commerces et d habitat",2001,"0.00","L ETRAT"
10976329,2021-03-03,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"37.40","GIVET"
10976346,2021-03-03,280.39,"E","\N",1988,"853.60","HAUBOURDIN"
10976350,2021-03-03,430,"F","Autres (théâtres, salles de sport, restaurati",1947,"1456.40","CHATEAUBERNARD"
10976357,2021-03-03,0,"N","Commerce",2018,"0.00","LORIENT"
10976388,2021-02-24,176,"D","Autres (théâtres, salles de sport, restaurati",1,"2860.00","CHAMPNIERS"
10976395,2021-03-03,430,"F","Autres (théâtres, salles de sport, restaurati",1947,"1456.40","CHATEAUBERNARD"
10976408,2021-03-03,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"155.10","NOGENT LE ROTROU"
10976414,2021-03-03,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"80.30","LE CATEAU-CAMBRÉSIS"
10976431,2021-03-03,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"81.40","LIMOGES"
10976443,2021-03-03,232.08,"D","\N",1947,"58.78","SAINT GEORGES SUR BAULCHE"
10976459,2021-03-03,0,"N","Bureau, Administration, Enseignement",1947,"96.80","CAMPHIN EN CAREMBAULT"
10976485,2021-03-02,317,"E","Autres (théâtres, salles de sport, restaurati",1947,"292.60","AVALLON"
10976499,2021-03-03,0,"N","Autres (théâtres, salles de sport, restaurati",1,"275.00","Valence"
10976630,2021-03-03,454,"E","Bureau, Administration, Enseignement",1947,"23.98","PARIS - 10EME"
10976639,2021-03-03,0,"N","Habitation (Parties privatives d'immeuble col",1947,"0.00","GIF-SUR-YVETTE"
10976674,2021-03-03,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"27.50","NYONS"
10976678,2021-03-03,245,"D","Bureau, Administration, Enseignement",1,"175.09","La Roche-sur-Yon"
10976687,2021-03-03,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"115.50","CHERBOURG"
10976689,2021-03-03,371,"E","Bureau, Administration, Enseignement",1947,"14.08","PARIS - 10EME"
10976691,2021-03-03,324,"E","Autres (théâtres, salles de sport, restaurati",1,"35.04","ROMANS-SUR-ISÈRE"
10976718,2021-03-03,379,"E","Autres (théâtres, salles de sport, restaurati",1947,"33.08","MONTBRISON"
10976737,2021-03-02,0,"N","Habitation (Parties privatives d'immeuble col",1956,"0.00","EPINAL"
10976754,2021-03-03,0,"N","Autres (théâtres, salles de sport, restaurati",1947,"121.00","STRASBOURG"
10976776,2021-03-03,0,"N","",1991,"0.00","BOTANS"
10976856,2021-03-03,75,"B","Autres (théâtres, salles de sport, restaurati",1,"77.56","GRIMAUD"
